ds,method,split_number,normalized
26_sandp,KNN,9,0.8760880332099532
26_sandp,RandomForest,0,0.9983148306694963
26_sandp,RandomForest,1,0.9939471276131217
26_sandp,RandomForest,2,0.9947153403986986
26_sandp,RandomForest,3,0.9938028434809022
26_sandp,RandomForest,4,0.9726326713067619
26_sandp,RandomForest,5,0.977801846570202
26_sandp,RandomForest,6,0.9783243425757094
26_sandp,RandomForest,7,0.9739616541102352
26_sandp,RandomForest,8,0.9952015827076138
26_sandp,RandomForest,9,0.9868433981228618
26_sandp,SVR,0,0.0
26_sandp,SVR,1,0.0
26_sandp,SVR,2,0.0
26_sandp,SVR,3,0.0
26_sandp,SVR,4,0.0
26_sandp,SVR,5,0.0
26_sandp,SVR,6,0.0
26_sandp,SVR,7,0.0
26_sandp,SVR,8,0.0
26_sandp,SVR,9,0.0
26_sandp,MLP,0,0.9954030641846403
26_sandp,MLP,1,0.9915587938331455
26_sandp,MLP,2,0.9939465760922439
26_sandp,MLP,3,0.9919275774123325
26_sandp,MLP,4,0.9923960583261392
26_sandp,MLP,5,0.9893859580348768
26_sandp,MLP,6,0.9924214182952089
26_sandp,MLP,7,0.9887798336921889
26_sandp,MLP,8,0.9929576476292803
26_sandp,MLP,9,0.9963749633123544
26_sandp,XGBoost,0,0.9572204161426923
26_sandp,XGBoost,1,0.9173784086998877
26_sandp,XGBoost,2,0.9296414568570744
26_sandp,XGBoost,3,0.8915152702466703
26_sandp,XGBoost,4,0.8939708026987533
26_sandp,XGBoost,5,0.9432978573902522
26_sandp,XGBoost,6,0.9085813942084154
26_sandp,XGBoost,7,0.9072878373775232
26_sandp,XGBoost,8,0.9110459647703189
26_sandp,XGBoost,9,0.861588309086957
26_sandp,LightGBM,0,0.9269918363748508
26_sandp,LightGBM,1,0.8996097294672116
26_sandp,LightGBM,2,0.8363836042397268
26_sandp,LightGBM,3,0.870254310337798
26_sandp,LightGBM,4,0.7601272128065515
26_sandp,LightGBM,5,0.8853994294809555
26_sandp,LightGBM,6,0.8175047128206745
26_sandp,LightGBM,7,0.8115274152016947
26_sandp,LightGBM,8,0.9152279623790518
26_sandp,LightGBM,9,0.8715101062409114
26_sandp,CatBoost,0,0.9506984099236973
26_sandp,CatBoost,1,0.9416524819101708
26_sandp,CatBoost,2,0.9189694262211118
26_sandp,CatBoost,3,0.9048982784802463
26_sandp,CatBoost,4,0.901752765976904
26_sandp,CatBoost,5,0.9274353184673643
26_sandp,CatBoost,6,0.8770164245083312
26_sandp,CatBoost,7,0.8978621203468324
26_sandp,CatBoost,8,0.9149621277308584
26_sandp,CatBoost,9,0.9002975656525398
26_sandp,TabPFNReg,0,0.7327252318190837
26_sandp,TabPFNReg,1,0.7936730230090004
26_sandp,TabPFNReg,2,0.7791825157431094
26_sandp,TabPFNReg,3,0.7371978866110356
26_sandp,TabPFNReg,4,0.7105862743864111
26_sandp,TabPFNReg,5,0.6499308797817762
26_sandp,TabPFNReg,6,0.7139705120231941
26_sandp,TabPFNReg,7,0.711755364208476
26_sandp,TabPFNReg,8,0.7698036868613934
26_sandp,TabPFNReg,9,0.6835893264633741
28_gs,Linear,0,0.9692125919699925
28_gs,Linear,1,0.968832538543595
28_gs,Linear,2,0.9544511365010458
28_gs,Linear,3,0.9644590505488271
28_gs,Linear,4,0.9725322605860557
28_gs,Linear,5,0.9658681289334867
28_gs,Linear,6,0.9665043338665209
28_gs,Linear,7,0.9656219628539285
28_gs,Linear,8,0.9648499326847844
28_gs,Linear,9,0.9620807958015217
28_gs,Ridge,0,0.9527235505419238
28_gs,Ridge,1,0.9515501512577574
28_gs,Ridge,2,0.947932216270356
28_gs,Ridge,3,0.9588039588766158
28_gs,Ridge,4,0.9563504418057084
28_gs,Ridge,5,0.9539011641174656
28_gs,Ridge,6,0.9638828060569314
28_gs,Ridge,7,0.9597191356151515
28_gs,Ridge,8,0.9422473463803724
28_gs,Ridge,9,0.9414070127650482
28_gs,Lasso,0,0.8538809300952066
28_gs,Lasso,1,0.8562888712980707
28_gs,Lasso,2,0.8486481328038382
28_gs,Lasso,3,0.88664167836034
28_gs,Lasso,4,0.8544082384924214
28_gs,Lasso,5,0.8516412178552394
28_gs,Lasso,6,0.8946938014955768
28_gs,Lasso,7,0.8696447532702233
28_gs,Lasso,8,0.8504378025324159
28_gs,Lasso,9,0.8588780838450171
28_gs,ElasticNet,0,0.0
28_gs,ElasticNet,1,0.0
28_gs,ElasticNet,2,0.03686662073474112
28_gs,ElasticNet,3,0.16623165553348218
28_gs,ElasticNet,4,0.12056646294780793
28_gs,ElasticNet,5,0.0
28_gs,ElasticNet,6,0.16253905361644527
28_gs,ElasticNet,7,0.12631670481823642
28_gs,ElasticNet,8,0.0
28_gs,ElasticNet,9,0.0
28_gs,KNN,0,0.8528666672636389
28_gs,KNN,1,0.867644461659357
28_gs,KNN,2,0.7914692984960361
28_gs,KNN,3,0.8420142026471468
28_gs,KNN,4,0.7874788740183727
28_gs,KNN,5,0.8461847635410054
28_gs,KNN,6,0.8471713508464362
28_gs,KNN,7,0.8298214324400174
28_gs,KNN,8,0.8143250773643054
28_gs,KNN,9,0.8725241393129369
28_gs,RandomForest,0,0.9531438698674839
28_gs,RandomForest,1,0.9708368792678346
28_gs,RandomForest,2,0.9636147900530001
28_gs,RandomForest,3,0.9746112462492541
28_gs,RandomForest,4,0.9552237825929756
