ds,method,split_number,normalized
28_gs,LightGBM,1,0.9844913084485479
28_gs,LightGBM,2,0.9889757173527367
28_gs,LightGBM,3,0.9935568124719608
28_gs,LightGBM,4,0.9909461071741502
28_gs,LightGBM,5,0.9894905746145145
28_gs,LightGBM,6,0.9928631030133389
28_gs,LightGBM,7,0.9939864945616944
28_gs,LightGBM,8,0.9891589780967164
28_gs,LightGBM,9,0.987418566763398
28_gs,CatBoost,0,0.9833836405202683
28_gs,CatBoost,1,0.9850639117676632
28_gs,CatBoost,2,0.9928543898897516
28_gs,CatBoost,3,0.9915920877447769
28_gs,CatBoost,4,0.9880255961867074
28_gs,CatBoost,5,0.9872257701365106
28_gs,CatBoost,6,0.985070666824795
28_gs,CatBoost,7,0.9880920482802472
28_gs,CatBoost,8,0.9789707680384298
28_gs,CatBoost,9,0.9862815912651846
28_gs,TabPFNReg,0,0.981201214336881
28_gs,TabPFNReg,1,0.9885013203568589
28_gs,TabPFNReg,2,0.9885382479165223
28_gs,TabPFNReg,3,0.9728536414696466
28_gs,TabPFNReg,4,0.984442126336218
28_gs,TabPFNReg,5,0.991414591270625
28_gs,TabPFNReg,6,0.9843812489044134
28_gs,TabPFNReg,7,0.9789683354065353
28_gs,TabPFNReg,8,0.9934255658948046
28_gs,TabPFNReg,9,0.9904263213909031
29_yahoo,Linear,0,0.9999995776429207
29_yahoo,Linear,1,1.0
29_yahoo,Linear,2,0.9999912297797139
29_yahoo,Linear,3,0.9999994936169263
29_yahoo,Linear,4,0.9999960212666277
29_yahoo,Linear,5,0.9999989972253781
29_yahoo,Linear,6,0.9999987616357017
29_yahoo,Linear,7,0.9999927613433475
29_yahoo,Linear,8,0.9999950547544346
29_yahoo,Linear,9,1.0
29_yahoo,Ridge,0,0.9999997689275417
29_yahoo,Ridge,1,0.999996668128049
29_yahoo,Ridge,2,0.9999903227672278
29_yahoo,Ridge,3,0.9999953214826441
29_yahoo,Ridge,4,0.9999970399662454
29_yahoo,Ridge,5,1.0
29_yahoo,Ridge,6,1.0
29_yahoo,Ridge,7,0.9999933211855454
29_yahoo,Ridge,8,0.9999953255764404
29_yahoo,Ridge,9,0.9999992986665621
29_yahoo,Lasso,0,1.0
29_yahoo,Lasso,1,0.9999992574557205
29_yahoo,Lasso,2,0.9999908974289199
29_yahoo,Lasso,3,0.9999992746821277
29_yahoo,Lasso,4,0.9999968016087892
29_yahoo,Lasso,5,0.9999999963611281
29_yahoo,Lasso,6,0.9999997145309228
29_yahoo,Lasso,7,0.9999932960988448
29_yahoo,Lasso,8,0.9999952485290068
29_yahoo,Lasso,9,0.999999848864225
29_yahoo,ElasticNet,0,0.9995613321328453
29_yahoo,ElasticNet,1,0.9995415282836314
29_yahoo,ElasticNet,2,0.9995264649854433
29_yahoo,ElasticNet,3,0.9995694208594422
29_yahoo,ElasticNet,4,0.999570789745682
29_yahoo,ElasticNet,5,0.9994482809568551
29_yahoo,ElasticNet,6,0.999553934660457
29_yahoo,ElasticNet,7,0.9995211282858701
29_yahoo,ElasticNet,8,0.99961971239946
29_yahoo,ElasticNet,9,0.999528839100959
