ds,method,split_number,rmse,r2
15_ames_housing,MLP,5,58563.027593217754,0.5250782272699925
15_ames_housing,MLP,6,51444.79628222939,0.5151628478154944
15_ames_housing,MLP,7,51992.19090441809,0.5741543994728098
15_ames_housing,MLP,8,48676.80581201667,0.5763655706583773
15_ames_housing,MLP,9,49358.86828084807,0.5740018937923157
15_ames_housing,XGBoost,0,23699.834936134048,0.9279797673225403
15_ames_housing,XGBoost,1,24279.002285926003,0.9283604025840759
15_ames_housing,XGBoost,2,21437.61404634387,0.9074431657791138
15_ames_housing,XGBoost,3,27581.34325952962,0.8791110515594482
15_ames_housing,XGBoost,4,21437.402827768106,0.9225785136222839
15_ames_housing,XGBoost,5,25542.561813569133,0.9096550345420837
15_ames_housing,XGBoost,6,27059.516034105265,0.8658616542816162
15_ames_housing,XGBoost,7,24888.57344244543,0.9024165868759155
15_ames_housing,XGBoost,8,23330.095927792496,0.9026849269866943
15_ames_housing,XGBoost,9,22094.3294082441,0.9146430492401123
15_ames_housing,LightGBM,0,31511.270919232225,0.872680308061935
15_ames_housing,LightGBM,1,22927.774811023504,0.9361125750061675
15_ames_housing,LightGBM,2,18276.994391309854,0.9327232394240039
15_ames_housing,LightGBM,3,27343.990494093694,0.8811827409034075
15_ames_housing,LightGBM,4,21630.953587749413,0.9211741720168123
15_ames_housing,LightGBM,5,25688.856344681077,0.9086171751711583
15_ames_housing,LightGBM,6,23442.85106753019,0.8993221702794303
15_ames_housing,LightGBM,7,25402.12745701822,0.8983479575283386
15_ames_housing,LightGBM,8,21729.81612892262,0.9155773058315579
15_ames_housing,LightGBM,9,21319.360910280906,0.9205258951570969
15_ames_housing,CatBoost,0,22330.618743116644,0.9360610862902585
15_ames_housing,CatBoost,1,20603.316185482476,0.9484099648515407
15_ames_housing,CatBoost,2,18663.33462405496,0.929848978365676
15_ames_housing,CatBoost,3,27167.89708600081,0.8827081630957689
15_ames_housing,CatBoost,4,17623.66914223216,0.9476749234589625
15_ames_housing,CatBoost,5,22577.217619266637,0.929414438008078
15_ames_housing,CatBoost,6,20819.63619820611,0.9205929136683161
15_ames_housing,CatBoost,7,21057.372894006938,0.930147122112698
15_ames_housing,CatBoost,8,19300.441992409258,0.9333988674863742
15_ames_housing,CatBoost,9,19012.42265147498,0.9367948884811192
15_ames_housing,TabPFNReg,0,24945.327738877273,0.920211136341095
15_ames_housing,TabPFNReg,1,17678.212579330524,0.9620188474655151
15_ames_housing,TabPFNReg,2,16784.263105659422,0.943263828754425
15_ames_housing,TabPFNReg,3,24172.194273586334,0.9071487188339233
15_ames_housing,TabPFNReg,4,15745.507549774316,0.9582332372665405
15_ames_housing,TabPFNReg,5,22602.238473213223,0.929257869720459
15_ames_housing,TabPFNReg,6,19038.72516740551,0.9335968494415283
15_ames_housing,TabPFNReg,7,19388.921372783996,0.9407779574394226
15_ames_housing,TabPFNReg,8,17531.333320657617,0.9450488090515137
15_ames_housing,TabPFNReg,9,16710.576291678273,0.9511730074882507
16_mhm,Linear,0,453655.0297387878,0.526862967727799
16_mhm,Linear,1,454602.9126949772,0.5382888268510012
16_mhm,Linear,2,477399.52980682335,0.5116969620303256
16_mhm,Linear,3,637769.8908445301,-0.20128377735895775
16_mhm,Linear,4,415127.8612669684,0.4999095061722314
16_mhm,Linear,5,405521.61150462885,0.5506715826849626
16_mhm,Linear,6,545015.6337698482,0.43122688008413546
16_mhm,Linear,7,388307.90687327797,0.5258209893865277
16_mhm,Linear,8,404001.3041531574,0.5423491748197871
16_mhm,Linear,9,442497.8083690738,0.5265540886682158
16_mhm,Ridge,0,453657.348365468,0.5268581313174081
16_mhm,Ridge,1,454608.24286687985,0.5382779997564929
16_mhm,Ridge,2,477402.98787996237,0.5116898878979499
16_mhm,Ridge,3,637730.5048782764,-0.20113540954778353
16_mhm,Ridge,4,415120.4511013214,0.49992735956473566
16_mhm,Ridge,5,405522.04664223926,0.5506706183970274
16_mhm,Ridge,6,545017.04501006,0.43122393456665786
16_mhm,Ridge,7,388301.5023448666,0.5258366309320507
16_mhm,Ridge,8,404003.2360245573,0.5423447979791922
16_mhm,Ridge,9,442498.6968406923,0.5265521874444383
16_mhm,Lasso,0,453655.03930593084,0.5268629477717997
16_mhm,Lasso,1,454603.1268215997,0.5382883919014019
16_mhm,Lasso,2,477399.8151685482,0.511696378271733
16_mhm,Lasso,3,637755.4089734443,-0.2012292227632153
16_mhm,Lasso,4,415127.5353226952,0.49991029148000643
16_mhm,Lasso,5,405521.62727607304,0.550671547734627
16_mhm,Lasso,6,545015.6651180175,0.43122681465483226
16_mhm,Lasso,7,388307.6079950983,0.5258217193315146
16_mhm,Lasso,8,404001.29222768074,0.5423492018380371
16_mhm,Lasso,9,442497.8930251858,0.5265539075143517
16_mhm,ElasticNet,0,490292.5528986384,0.4473552173751658
16_mhm,ElasticNet,1,493521.30346819665,0.455851088239529
16_mhm,ElasticNet,2,510062.39345544216,0.4425934581974773
16_mhm,ElasticNet,3,592843.9171364811,-0.038002319274501595
16_mhm,ElasticNet,4,433329.91316321556,0.4550932662040693
16_mhm,ElasticNet,5,440540.84524493583,0.4697163471079564
16_mhm,ElasticNet,6,571163.4389602094,0.37534252293537884
16_mhm,ElasticNet,7,405943.6271862493,0.4817714751675275
16_mhm,ElasticNet,8,436095.45112346683,0.4667488154313777
16_mhm,ElasticNet,9,472464.0884815812,0.4602586016232568
16_mhm,KNN,0,477462.70129315846,0.4758997312971317
16_mhm,KNN,1,524754.6174840305,0.38479693011237637
16_mhm,KNN,2,490086.9738802868,0.4853976426837775
16_mhm,KNN,3,407487.4904419444,0.5096048694844704
16_mhm,KNN,4,444409.05426815903,0.4268733117686928
16_mhm,KNN,5,453971.75322113227,0.4368896103165658
16_mhm,KNN,6,540082.7743098466,0.4414760575213903
16_mhm,KNN,7,410943.8439725608,0.4689262734912242
16_mhm,KNN,8,453579.02216908993,0.42313440680428216
16_mhm,KNN,9,480883.7406543567,0.4408500264147015
16_mhm,RandomForest,0,359049.8953005195,0.7036225960225271
16_mhm,RandomForest,1,305539.53214075655,0.7914353144668046
16_mhm,RandomForest,2,302200.73343710514,0.804333498267154
16_mhm,RandomForest,3,250802.35909892322,0.8142277581593549
16_mhm,RandomForest,4,291090.5206325125,0.7541099468034513
16_mhm,RandomForest,5,291385.0616032771,0.7680093701370618
16_mhm,RandomForest,6,384691.10233886266,0.7166355095612849
16_mhm,RandomForest,7,273673.28376440535,0.7644654266245652
16_mhm,RandomForest,8,292559.7158675742,0.7600074464252238
16_mhm,RandomForest,9,305236.4495419646,0.7747208966923915
16_mhm,SVR,0,684359.1890198143,-0.07672224782615289
16_mhm,SVR,1,699739.9949456711,-0.09390435537387187
16_mhm,SVR,2,708162.32988505,-0.07446208404814914
16_mhm,SVR,3,603395.9950342234,-0.07528214423924395
16_mhm,SVR,4,604922.7577417226,-0.061902594554656964
16_mhm,SVR,5,624080.6894882405,-0.06418557370360811
16_mhm,SVR,6,741715.5783779504,-0.05340638037893708
16_mhm,SVR,7,581824.6243694659,-0.06456958457701778
16_mhm,SVR,8,618979.719507783,-0.07429005502258201
16_mhm,SVR,9,672182.716023996,-0.09250341859718358
16_mhm,MLP,0,729080.2076966417,-0.22204190364111875
16_mhm,MLP,1,745100.5538060245,-0.24032566076911221
16_mhm,MLP,2,752293.0014150292,-0.21254955221315264
16_mhm,MLP,3,694342.3292132971,-0.42385207183542417
16_mhm,MLP,4,674216.1896090279,-0.3191166096433442
16_mhm,MLP,5,685891.5669661328,-0.2854251839687765
16_mhm,MLP,6,793234.0581468511,-0.20482466180200665
16_mhm,MLP,7,677761.3424447451,-0.4445861507047293
16_mhm,MLP,8,687959.2581462123,-0.3270709873764772
16_mhm,MLP,9,714387.7216702438,-0.23400263068689364
16_mhm,XGBoost,0,329354.42306622816,0.7506195058521128
16_mhm,XGBoost,1,309853.78388714866,0.7855038188348065
16_mhm,XGBoost,2,298915.17336358334,0.8085649859898295
16_mhm,XGBoost,3,257002.0787849844,0.8049298311331232
16_mhm,XGBoost,4,276169.17208924383,0.7786725750690477
16_mhm,XGBoost,5,281172.7797972303,0.7839857373927419
16_mhm,XGBoost,6,381876.08035865496,0.7207674414722001
16_mhm,XGBoost,7,258639.96215658786,0.789631304221421
16_mhm,XGBoost,8,290795.97876220086,0.7628923812689374
16_mhm,XGBoost,9,301553.87563026213,0.7801239374310861
16_mhm,LightGBM,0,316153.2850678949,0.7702101305319516
16_mhm,LightGBM,1,295663.1276247114,0.8047008784620722
16_mhm,LightGBM,2,292232.6046867214,0.8170287772631042
16_mhm,LightGBM,3,238030.19522894456,0.8326669630499075
16_mhm,LightGBM,4,268987.92371297197,0.7900333106618365
16_mhm,LightGBM,5,260175.18675560495,0.8150443392819593
16_mhm,LightGBM,6,388818.1133996128,0.7105229617610889
16_mhm,LightGBM,7,246991.50083313198,0.8081535017129903
16_mhm,LightGBM,8,276755.0002609709,0.78523689805454
16_mhm,LightGBM,9,278157.1401750284,0.8129194890306237
16_mhm,CatBoost,0,310430.8414719834,0.7784533410290678
16_mhm,CatBoost,1,293233.4828789725,0.8078974747315175
16_mhm,CatBoost,2,282659.61389499466,0.8288200184778534
16_mhm,CatBoost,3,231246.736306352,0.8420684812898246
16_mhm,CatBoost,4,255955.87579967215,0.8098855870778316
16_mhm,CatBoost,5,261678.6041852451,0.8129006378334778
16_mhm,CatBoost,6,381978.2267246721,0.7206180400968001
16_mhm,CatBoost,7,239789.97035753494,0.8191777427488736
16_mhm,CatBoost,8,273269.46756022616,0.7906124106863063
16_mhm,CatBoost,9,270844.59554574225,0.8226266083824438
16_mhm,TabPFNReg,0,297735.9828047357,0.7962028391070552
16_mhm,TabPFNReg,1,288123.9050506356,0.8145338994298512
16_mhm,TabPFNReg,2,292122.1758022257,0.8171670335021808
16_mhm,TabPFNReg,3,214866.6919654077,0.8636497989166483
16_mhm,TabPFNReg,4,252625.61921247715,0.8148005821336559
16_mhm,TabPFNReg,5,259009.18605540565,0.8166984184841254
16_mhm,TabPFNReg,6,375026.5310103288,0.7306945585919838
16_mhm,TabPFNReg,7,220018.62038498014,0.8477670257059677
16_mhm,TabPFNReg,8,262827.2608746232,0.806308958874459
16_mhm,TabPFNReg,9,269613.05768100143,0.8242359845379426
17_texas,Linear,0,2501566.541293485,-85.79158874474086
17_texas,Linear,1,360366.96521444235,-0.7042613664225033
17_texas,Linear,2,4037906.0278405934,-0.016084010387003023
17_texas,Linear,3,316859.34109065897,-0.7095582390810298
17_texas,Linear,4,301273.1073177816,-0.048855924944466
17_texas,Linear,5,330429.9479178681,0.05414929763697063
17_texas,Linear,6,436612.6186821046,0.2832132031616551
17_texas,Linear,7,326469.53437838063,-0.05876571985928347
17_texas,Linear,8,348465.6795865343,-0.9141741548694087
17_texas,Linear,9,583598.8109572971,-0.38222992523077437
17_texas,Ridge,0,2503195.7237397763,-85.90467418519903
17_texas,Ridge,1,355601.24152562715,-0.6594829376435463
17_texas,Ridge,2,4038664.1495023575,-0.016465588168626644
17_texas,Ridge,3,322463.03833879455,-0.7705604311804857
17_texas,Ridge,4,297435.6686358728,-0.02230667993262636
17_texas,Ridge,5,330973.4011710764,0.0510354857704679
17_texas,Ridge,6,434863.16045652743,0.2889458650582263
17_texas,Ridge,7,324527.8114442762,-0.04620886050266004
17_texas,Ridge,8,345523.6438093103,-0.8819885136854648
17_texas,Ridge,9,574916.9774381284,-0.3414106861322197
17_texas,Lasso,0,2501539.251196013,-85.78969510093165
17_texas,Lasso,1,360351.86770866485,-0.7041185699992414
17_texas,Lasso,2,4037907.495962621,-0.016084749252929464
17_texas,Lasso,3,316862.8269787254,-0.709595854266521
17_texas,Lasso,4,301269.5624931201,-0.0488312430967639
17_texas,Lasso,5,330428.9360195272,0.054155090715333754
17_texas,Lasso,6,436611.0441696346,0.2832183729055735
17_texas,Lasso,7,326466.1675456133,-0.05874388217850712
17_texas,Lasso,8,348462.5971433098,-0.914140290374835
17_texas,Lasso,9,583593.3815639177,-0.38220420675789546
17_texas,ElasticNet,0,1301535.0551032126,-22.49444870113504
17_texas,ElasticNet,1,298937.3918138272,-0.17275349641144921
17_texas,ElasticNet,2,4039976.400556275,-0.01712623965630078
17_texas,ElasticNet,3,309656.6279333616,-0.6327196935466886
17_texas,ElasticNet,4,269498.3607964865,0.16071906422131665
17_texas,ElasticNet,5,322917.87415773555,0.09666683265928233
17_texas,ElasticNet,6,439755.034485841,0.2728582671347851
17_texas,ElasticNet,7,305492.9291296881,0.07292071514950582
17_texas,ElasticNet,8,292247.89428257546,-0.3463693230747791
17_texas,ElasticNet,9,503897.66016136087,-0.03047195792496593
17_texas,KNN,0,280014.70983956964,-0.08746480985880534
17_texas,KNN,1,930842.8127359132,-10.371007708286932
17_texas,KNN,2,3996081.643997081,0.00485604926661376
17_texas,KNN,3,238384.53947244817,0.03237508539687395
17_texas,KNN,4,855607.7853043872,-7.459497327791407
17_texas,KNN,5,1029150.3091695588,-8.17532390452994
17_texas,KNN,6,1058314.9780105248,-3.2114079806848057
17_texas,KNN,7,311830.6205797551,0.034055731581814186
17_texas,KNN,8,841583.5276282092,-10.164926778848134
17_texas,KNN,9,945216.4072178543,-2.625884765201499
17_texas,RandomForest,0,412613.9434064897,-1.3612464561304387
17_texas,RandomForest,1,454044.08927663724,-1.7054674123515046
17_texas,RandomForest,2,4071886.5535913915,-0.03325744032576483
17_texas,RandomForest,3,221591.90522053404,0.16389917126893727
17_texas,RandomForest,4,209180.9064393494,0.49436260701352286
17_texas,RandomForest,5,334191.85583342396,0.032489892130714626
17_texas,RandomForest,6,382223.3986634265,0.4506717038992921
17_texas,RandomForest,7,327993.5818333521,-0.06867399864782064
17_texas,RandomForest,8,1260401.5335487665,-24.04259167207049
17_texas,RandomForest,9,412296.17392698256,0.3101254819853001
17_texas,SVR,0,272212.51253980794,-0.027707882373164017
17_texas,SVR,1,280573.05764822516,-0.03309006358763833
17_texas,SVR,2,4049454.066943359,-0.021904134265222197
17_texas,SVR,3,242840.56172614207,-0.004137828620568662
17_texas,SVR,4,299977.1743734263,-0.039851978036173685
17_texas,SVR,5,366557.481097285,-0.16398654937677026
17_texas,SVR,6,538154.7233491236,-0.08895953854804173
17_texas,SVR,7,358355.31358223513,-0.2756814744991396
17_texas,SVR,8,255234.5208087487,-0.02692860740549019
17_texas,SVR,9,508242.3514908279,-0.04831837405301753
17_texas,MLP,0,495155.80686965556,-2.400456881936451
17_texas,MLP,1,504564.51413739746,-2.3410245068003377
17_texas,MLP,2,4120798.404669461,-0.05822968352734614
17_texas,MLP,3,457141.9223562896,-2.558385299070034
17_texas,MLP,4,524035.23461924173,-2.173336153787365
17_texas,MLP,5,608490.2442550672,-2.207532209947118
17_texas,MLP,6,736748.9292350882,-1.0409692298875837
17_texas,MLP,7,616292.3984751687,-2.7730118913128177
17_texas,MLP,8,484101.14500847895,-2.694312642106608
17_texas,MLP,9,689785.3258235946,-0.9309872078761494
17_texas,XGBoost,0,4042315.419347161,-225.6281824123047
17_texas,XGBoost,1,4072395.7933714944,-216.64375724974641
17_texas,XGBoost,2,4090940.461023802,-0.04295007504454862
17_texas,XGBoost,3,266824.50802239415,-0.212278228146062
17_texas,XGBoost,4,210761.72958893963,0.48669131774439267
17_texas,XGBoost,5,231652.3953843518,0.5351237303089698
17_texas,XGBoost,6,478623.40298844705,0.13863882774430802
17_texas,XGBoost,7,329436.92266855214,-0.07810012597926597
17_texas,XGBoost,8,3988984.136533088,-249.8337926583375
17_texas,XGBoost,9,400564.3713157166,0.3488273819430324
17_texas,LightGBM,0,447097.76712045894,-1.772416795140809
17_texas,LightGBM,1,460846.9381175732,-1.7871456660300025
17_texas,LightGBM,2,4038335.8448808515,-0.0163003370984105
17_texas,LightGBM,3,255591.4478604978,-0.11235524558267063
17_texas,LightGBM,4,242991.8881090771,0.3176948433440492
17_texas,LightGBM,5,508537.46972514066,-1.2403181766486857
17_texas,LightGBM,6,420162.74715644214,0.336207228871627
17_texas,LightGBM,7,456567.22779491125,-1.0707326033354239
17_texas,LightGBM,8,547364.6587914579,-3.722967237614095
17_texas,LightGBM,9,541789.5916020945,-0.19127714393399398
17_texas,CatBoost,0,326455.637789905,-0.4780933582711633
17_texas,CatBoost,1,1720302.9462501106,-37.83793410791169
17_texas,CatBoost,2,4070421.0423418577,-0.032513815528820045
17_texas,CatBoost,3,253951.8220486962,-0.09812944595817563
17_texas,CatBoost,4,301714.1922597619,-0.05192937032182621
17_texas,CatBoost,5,370355.50325115916,-0.18823240357983528
17_texas,CatBoost,6,368848.0452876596,0.4884449184713797
17_texas,CatBoost,7,418512.76892091864,-0.7399308070827557
17_texas,CatBoost,8,1895261.991234761,-55.623920113625275
17_texas,CatBoost,9,406666.4287604331,0.3288367966225876
17_texas,TabPFNReg,0,220809.18883523915,0.3237803230842182
17_texas,TabPFNReg,1,191453.21692042035,0.5189706336595623
17_texas,TabPFNReg,2,4045697.07360789,-0.020008814078368298
17_texas,TabPFNReg,3,205882.28602351903,0.2782466065048431
17_texas,TabPFNReg,4,197642.65026098042,0.5486053161147182
17_texas,TabPFNReg,5,263250.915799623,0.39965130876638566
17_texas,TabPFNReg,6,433807.9201186933,0.2923925705669218
17_texas,TabPFNReg,7,236272.6174950649,0.4454491989446763
17_texas,TabPFNReg,8,227003.165471471,0.18768354079115745
17_texas,TabPFNReg,9,416171.1352745,0.29709698714378185
18_california,Linear,0,69717.90053286694,0.6308103381638279
18_california,Linear,1,71038.1130469709,0.6567193654942941
18_california,Linear,2,69821.88563816411,0.6068867679210901
18_california,Linear,3,69842.6190627127,0.6187697902995003
18_california,Linear,4,65963.63245086027,0.6447361751572673
18_california,Linear,5,67592.70472226362,0.6638251596082412
18_california,Linear,6,66623.52811852496,0.6631846075615926
18_california,Linear,7,73105.54751567142,0.5850625079587205
18_california,Linear,8,74165.27458930446,0.6099178359730029
18_california,Linear,9,70478.5998859958,0.6378928192998352
18_california,Ridge,0,69719.17659610372,0.6307968233085991
18_california,Ridge,1,71041.47505362552,0.6566868719767072
18_california,Ridge,2,69822.31597115162,0.6068819221592957
18_california,Ridge,3,69845.35520420168,0.6187399197064511
18_california,Ridge,4,65963.64354631651,0.6447360556424859
18_california,Ridge,5,67591.86058302352,0.6638335562718597
18_california,Ridge,6,66622.65453590734,0.6631934403013603
18_california,Ridge,7,73102.5225879135,0.5850968454341242
18_california,Ridge,8,74162.6763813857,0.6099451667371668
18_california,Ridge,9,70476.30758833273,0.6379163737957176
18_california,Lasso,0,69718.19816556443,0.6308071859418405
18_california,Lasso,1,71038.51564340056,0.6567154745139874
18_california,Lasso,2,69821.8225763357,0.6068874780258878
18_california,Lasso,3,69843.58623131757,0.6187592318053334
18_california,Lasso,4,65963.86223018753,0.6447337000835996
18_california,Lasso,5,67591.75849315389,0.6638345717539667
18_california,Lasso,6,66623.56505882139,0.6631842340579899
18_california,Lasso,7,73105.31349961947,0.5850651644432576
18_california,Lasso,8,74164.37820518893,0.6099272652198964
18_california,Lasso,9,70478.53108359496,0.6378935262897945
18_california,ElasticNet,0,81825.5070339682,0.49144451740173634
18_california,ElasticNet,1,85323.17832841053,0.5047773271349992
18_california,ElasticNet,2,80989.44115699218,0.4710783792264486
18_california,ElasticNet,3,82821.7321359478,0.463913473078425
18_california,ElasticNet,4,77732.32264727399,0.5066613395798933
18_california,ElasticNet,5,79685.00818640695,0.5327828236930996
18_california,ElasticNet,6,79313.17158078046,0.5226605710841105
18_california,ElasticNet,7,83488.4225619139,0.4588289940044695
18_california,ElasticNet,8,84639.88940049207,0.4919516448377016
18_california,ElasticNet,9,82154.72229856094,0.5079744388938661
18_california,KNN,0,64051.37137830071,0.688385401092646
18_california,KNN,1,64491.91227438461,0.7170713160388806
18_california,KNN,2,67119.8434078078,0.6367242694958144
18_california,KNN,3,63820.929552495545,0.6816736972162647
18_california,KNN,4,62228.04818468277,0.6838346880873785
18_california,KNN,5,62502.14103561317,0.7125546110971049
18_california,KNN,6,58064.199510807346,0.7441687682905281
18_california,KNN,7,66988.4061973518,0.6515974702837554
18_california,KNN,8,64170.81643429044,0.7079682944831116
18_california,KNN,9,62066.46315314351,0.7191744635811048
18_california,RandomForest,0,51165.38235484675,0.801155593708702
18_california,RandomForest,1,52277.47525368484,0.8140930265817825
18_california,RandomForest,2,52711.04781885002,0.7759536802603768
18_california,RandomForest,3,51461.00433206112,0.7930321968209066
18_california,RandomForest,4,49195.70277695172,0.8023957873498125
18_california,RandomForest,5,49416.60444740734,0.8203151927086377
18_california,RandomForest,6,49717.38411281669,0.8124343891593895
18_california,RandomForest,7,51758.326178486925,0.7920099995439907
18_california,RandomForest,8,51887.90925328647,0.8090642643428481
18_california,RandomForest,9,53219.00569439403,0.7935304012261754
18_california,SVR,0,119522.30972775897,-0.08507281947834433
18_california,SVR,1,125296.31045887721,-0.06793061232575259
18_california,SVR,2,114110.8073578034,-0.049997032728712254
18_california,SVR,3,116015.59729140338,-0.051911092708774254
18_california,SVR,4,112261.43173155027,-0.028970714166365097
18_california,SVR,5,118787.07719830748,-0.03825480610159038
18_california,SVR,6,117052.9664853991,-0.03968439281852043
18_california,SVR,7,116092.91924559078,-0.04638974208291691
18_california,SVR,8,121874.57650825911,-0.05337040991879083
18_california,SVR,9,119714.97273409592,-0.044767232658000644
18_california,MLP,0,134015.50380651772,-0.36417792385333647
18_california,MLP,1,136601.23941663033,-0.26933352330580385
18_california,MLP,2,129463.57216697001,-0.3515424394128699
18_california,MLP,3,134863.2580876986,-0.42145648450179163
18_california,MLP,4,126752.65912193159,-0.31176493977609643
18_california,MLP,5,126694.6680932711,-0.18108793573296156
18_california,MLP,6,128534.27582889772,-0.2536450368175467
18_california,MLP,7,133969.17808650318,-0.39345130114355387
18_california,MLP,8,134653.8322716878,-0.2858559277764048
18_california,MLP,9,128632.27490350853,-0.2062088262406705
18_california,XGBoost,0,47608.13646329088,0.8278435515411375
18_california,XGBoost,1,48346.010692323776,0.8410034291269142
18_california,XGBoost,2,51522.68613402494,0.7859419773656836
18_california,XGBoost,3,48860.912324087454,0.8134181400990443
18_california,XGBoost,4,46925.51314705926,0.8202123226388656
18_california,XGBoost,5,48996.885622906266,0.8233545281800818
18_california,XGBoost,6,46122.22998861966,0.8385800272416548
18_california,XGBoost,7,52028.576807393736,0.7898323335186396
18_california,XGBoost,8,49018.60776824589,0.8295971635040602
18_california,XGBoost,9,50511.5447668257,0.8140038724192966
18_california,LightGBM,0,48214.14168322428,0.8234328894455829
18_california,LightGBM,1,47748.68095264844,0.8449080601963908
18_california,LightGBM,2,50528.88683085125,0.7941200865892395
18_california,LightGBM,3,47852.534872236916,0.8210399175491429
18_california,LightGBM,4,46772.51042832066,0.8213828226955285
18_california,LightGBM,5,48131.701456885115,0.8295378406095494
18_california,LightGBM,6,45633.49745358613,0.8419828639510913
18_california,LightGBM,7,50789.689155335116,0.79972205837305
18_california,LightGBM,8,48449.108689505774,0.8335336493330178
18_california,LightGBM,9,50436.3889698272,0.81455694549884
18_california,CatBoost,0,45032.91403803482,0.845964425813634
18_california,CatBoost,1,44980.59139203881,0.8623688329291855
18_california,CatBoost,2,49691.53040787264,0.8008871629626128
18_california,CatBoost,3,46538.04013431845,0.830736836327671
18_california,CatBoost,4,44822.90082973044,0.8359630143326914
18_california,CatBoost,5,46441.81520837577,0.8412974410927523
18_california,CatBoost,6,43298.18311674573,0.8577422219188706
18_california,CatBoost,7,48718.6772625933,0.8157222137119258
18_california,CatBoost,8,47594.37988042192,0.8393553670564415
18_california,CatBoost,9,48689.26436739366,0.8271819791233664
18_california,TabPFNReg,0,41160.29139475786,0.8713179971285121
18_california,TabPFNReg,1,41954.86096380239,0.880262263864203
18_california,TabPFNReg,2,43808.54115693814,0.8452423600888758
18_california,TabPFNReg,3,42132.64213179666,0.8612657587277084
18_california,TabPFNReg,4,42168.11079353459,0.8548188776427548
18_california,TabPFNReg,5,41740.38040672071,0.8718028522551831
18_california,TabPFNReg,6,39950.853441181025,0.8788875476412342
18_california,TabPFNReg,7,44980.23160933255,0.8429183754100902
18_california,TabPFNReg,8,42752.84235832527,0.8703761662061271
18_california,TabPFNReg,9,45263.23777825634,0.8506470397826869
19_housing_yasser,Linear,0,1217248.260553375,0.6811028422155181
19_housing_yasser,Linear,1,1437471.9298551104,0.5879935553994888
19_housing_yasser,Linear,2,1073460.1655057946,0.5128658047367709
19_housing_yasser,Linear,3,1185907.5969164663,0.7210631862334653
19_housing_yasser,Linear,4,909386.4863799158,0.4843342329064708
19_housing_yasser,Linear,5,854131.3694661496,0.511163591294451
19_housing_yasser,Linear,6,761976.9220057371,0.7552420903503643
19_housing_yasser,Linear,7,1213265.9872772393,0.6059421386572803
19_housing_yasser,Linear,8,1038275.3480256001,0.7115158681428129
19_housing_yasser,Linear,9,1177159.7815451797,0.5135034149580411
19_housing_yasser,Ridge,0,1218270.4811315676,0.680567010496284
19_housing_yasser,Ridge,1,1439367.080593718,0.5869064676991471
19_housing_yasser,Ridge,2,1074284.6050036964,0.5121172592244879
19_housing_yasser,Ridge,3,1185343.5627115546,0.7213284556190959
19_housing_yasser,Ridge,4,907242.7058201346,0.48676262005588233
19_housing_yasser,Ridge,5,851232.2398160377,0.5144764188432689
19_housing_yasser,Ridge,6,762573.2769672811,0.7548588249054655
19_housing_yasser,Ridge,7,1210887.5037223543,0.6074856442883552
19_housing_yasser,Ridge,8,1036240.5292871705,0.7126455062537493
19_housing_yasser,Ridge,9,1177587.1380285718,0.5131501150705919
19_housing_yasser,Lasso,0,1217248.7320242634,0.6811025951816791
19_housing_yasser,Lasso,1,1437474.5729758402,0.5879920402620409
19_housing_yasser,Lasso,2,1073459.7860443713,0.5128661491344639
19_housing_yasser,Lasso,3,1185907.7213114437,0.7210631277156844
19_housing_yasser,Lasso,4,909384.4292873513,0.48433656584418516
19_housing_yasser,Lasso,5,854129.7673392534,0.5111654251510488
19_housing_yasser,Lasso,6,761977.1177018,0.7552419646295871
19_housing_yasser,Lasso,7,1213265.1818052658,0.6059426618771864
19_housing_yasser,Lasso,8,1038274.3017466802,0.7115164495583581
19_housing_yasser,Lasso,9,1177160.6509986317,0.5135026963023444
19_housing_yasser,ElasticNet,0,1382992.4325110288,0.5883463876497866
19_housing_yasser,ElasticNet,1,1603679.0423209807,0.4872092635412052
19_housing_yasser,ElasticNet,2,1106508.183398323,0.48240984036078594
19_housing_yasser,ElasticNet,3,1415577.1506419776,0.6025603229593466
19_housing_yasser,ElasticNet,4,880145.9241629731,0.5169626943737327
19_housing_yasser,ElasticNet,5,868814.1925549186,0.4942125913717206
19_housing_yasser,ElasticNet,6,804428.7876602063,0.7272100868965526
19_housing_yasser,ElasticNet,7,1288067.6406292308,0.5558544755697068
19_housing_yasser,ElasticNet,8,1147165.3272419,0.6478328289672697
19_housing_yasser,ElasticNet,9,1160987.1105455896,0.5267792702009784
19_housing_yasser,KNN,0,1440377.192898658,0.5534760113505318
19_housing_yasser,KNN,1,1553529.827435479,0.5187791279234203
19_housing_yasser,KNN,2,1024709.5602847579,0.5561069689886871
19_housing_yasser,KNN,3,1443195.4224956885,0.5869007382489828
19_housing_yasser,KNN,4,930358.3205400927,0.46027591222951625
19_housing_yasser,KNN,5,776962.8748805136,0.5955035304470646
19_housing_yasser,KNN,6,888376.4957577473,0.6673042763235139
19_housing_yasser,KNN,7,1338032.766050551,0.5207286727286619
19_housing_yasser,KNN,8,1108338.8013252253,0.6712680472892139
19_housing_yasser,KNN,9,1237818.0782754612,0.46207391171769974
19_housing_yasser,RandomForest,0,1368073.215681322,0.5971800196527608
19_housing_yasser,RandomForest,1,1512827.831349466,0.5436644795331496
19_housing_yasser,RandomForest,2,1329003.453436166,0.25332954074688596
19_housing_yasser,RandomForest,3,1145712.4044393983,0.7396513298057303
