ds,method,split_number,normalized
16_mhm,XGBoost,9,0.9281865165997107
16_mhm,LightGBM,0,0.9573025412180387
16_mhm,LightGBM,1,0.983501952245023
16_mhm,LightGBM,2,0.979616034451302
16_mhm,LightGBM,3,0.9516899265278804
16_mhm,LightGBM,4,0.9611891117842025
16_mhm,LightGBM,5,0.9972685668176051
16_mhm,LightGBM,6,0.9670221564788293
16_mhm,LightGBM,7,0.9410741467897547
16_mhm,LightGBM,8,0.9672390234662808
16_mhm,LightGBM,9,0.9807900872378971
16_mhm,CatBoost,0,0.9705690770047309
16_mhm,CatBoost,1,0.9888187332060551
16_mhm,CatBoost,2,1.0
16_mhm,CatBoost,3,0.9658375878387419
16_mhm,CatBoost,4,0.992100732746317
16_mhm,CatBoost,5,0.9937467127967559
16_mhm,CatBoost,6,0.9833774017365452
16_mhm,CatBoost,7,0.956806850180846
16_mhm,CatBoost,8,0.9754377305104793
16_mhm,CatBoost,9,0.9972310970825204
16_mhm,TabPFNReg,0,1.0
16_mhm,TabPFNReg,1,1.0
16_mhm,TabPFNReg,2,0.9798511729389611
16_mhm,TabPFNReg,3,1.0
16_mhm,TabPFNReg,4,1.0
16_mhm,TabPFNReg,5,1.0
16_mhm,TabPFNReg,6,1.0
16_mhm,TabPFNReg,7,1.0
16_mhm,TabPFNReg,8,1.0
16_mhm,TabPFNReg,9,1.0
17_texas,Linear,0,0.40317842890112987
17_texas,Linear,1,0.9564761021410203
17_texas,Linear,2,0.6646450435528761
17_texas,Linear,3,0.5583172184482472
17_texas,Linear,4,0.8424985587572744
17_texas,Linear,5,0.8761406759490027
17_texas,Linear,6,0.9017145418028578
17_texas,Linear,7,0.7626520476100216
17_texas,Linear,8,0.9677131503191025
17_texas,Linear,9,0.6639424300720544
17_texas,Ridge,0,0.40275210944800865
17_texas,Ridge,1,0.9577040831262925
17_texas,Ridge,2,0.6585662963365688
17_texas,Ridge,3,0.536014801196023
17_texas,Ridge,4,0.848330841468813
